InvoiceID,FailedFields,ModifiedFields,Provider_Clean,InvoiceAmount_Clean,InvoiceDate_Clean,ContractTitle_Clean,ContractNumber_Clean,RiskScore,DataQualityRisk,ContractRisk,FinancialRisk
INV11843,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Cleanaway Waste Management Limited,158735.99,2026-04-17,Waste management services,3556,203,188,15,0
INV11844,['ContractNumber'],"['Provider', 'InvoiceDate']",Showtime Event Group Pty Ltd,185688.89,2025-10-28,Melbourne Town Hall venue management,3670,144,144,0,0
INV11845,['ContractNumber'],['InvoiceDate'],Citywide Service Solutions Pty Ltd,175485.21,2027-01-21,Civil infrastructure services,3665,120,120,0,0
INV11846,['ContractNumber'],"['Provider', 'InvoiceDate']",Showtime Event Group Pty Ltd,201958.89,2026-12-30,Melbourne Town Hall venue management,3670,144,144,0,0
INV11847,['ContractNumber'],"['Provider', 'InvoiceDate']",National Protective Services Pty Ltd,184566.93,2029-12-24,Integrated security services,3686,159,144,15,0
INV11848,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,200000.0,2025-07-28,Building cleaning services,3634,178,178,0,0
INV11849,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,200000.0,2029-01-24,Building maintenance services,3630,169,154,15,0
INV11850,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Cleanaway Waste Management Limited,100000.0,2028-02-03,Waste management services,3556,227,212,15,0
INV11851,['ContractNumber'],"['Provider', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,154449.01,2029-06-20,Management of Active Melbourne recreation facilities,3615,159,144,15,0
INV11852,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,139560.64,2029-07-11,Waste management services,3556,169,154,15,0
INV11853,['ContractNumber'],['Provider'],Menzies International (Aust) Pty Ltd,357.0,2025-03-02,Building cleaning services,3634,114,114,0,0
INV11854,['ContractNumber'],['InvoiceDate'],SERCO,72182.44,2025-01-26,Open spaces management - region 2,3677,120,120,0,0
INV11855,['ContractNumber'],"['Provider', 'InvoiceDate']",Cleanaway Waste Management Limited,24664.05,2029-08-05,Waste management services,3556,159,144,15,0
INV11856,['ContractNumber'],[],Spotless Facility Services Pty Ltd,111885.95,2028-12-31,Street cleaning,3669,99,94,5,0
INV11857,['ContractNumber'],"['Provider', 'InvoiceDate']",Calcorp Services Pty Ltd,239885.72,2028-04-05,Graffiti management and pressure cleaning services,3668,144,144,0,0
INV11858,['ContractNumber'],['InvoiceDate'],SERCO,114020.84,2026-03-13,Open spaces management - region 2,3677,120,120,0,0
INV11859,['ContractNumber'],"['Provider', 'InvoiceDate']",SERCO,33976.34,2026-06-18,Open spaces management - region 2,3677,144,144,0,0
INV11860,['ContractNumber'],['Provider'],SERCO,242052.05,2025-09-17,Open spaces management - region 2,3677,114,114,0,0
INV11861,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,203365.99,2025-04-12,Management of Active Melbourne recreation facilities,3615,178,178,0,0
INV11862,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,0.0,2025-06-13,Graffiti management and pressure cleaning services,3668,185,178,0,7
INV11863,['ContractNumber'],['InvoiceDate'],Spotless Facility Services Pty Ltd,152108.63,2027-01-17,Street cleaning,3669,120,120,0,0
INV11864,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,233044.98,2025-04-28,Parking technology services,3623,154,154,0,0
INV11865,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,63737.98,2025-12-10,Building maintenance services,3630,144,144,0,0
INV11866,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,145725.97,2027-01-08,Graffiti management and pressure cleaning services,3668,154,154,0,0
INV11867,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,166366.66,2027-07-31,Civil infrastructure services,3665,144,144,0,0
INV11868,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,0.0,2027-12-27,Tree management maintenance services,3665,171,154,10,7
INV11869,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Cleanaway Waste Management Limited,194257.73,2027-07-31,Waste management services,3556,227,212,15,0
INV11870,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,248776.98,2027-06-25,Parking technology services,3623,169,154,15,0
INV11871,['ContractNumber'],"['Provider', 'InvoiceDate']",SERCO,8657.23,2027-02-11,Open spaces management - region 2,3677,144,144,0,0
INV11872,['ContractNumber'],"['Provider', 'InvoiceDate']",Nationwide Towing Services,210008.48,2025-11-16,Vehicle tow away and impound services,3585,144,144,0,0
INV11873,['ContractNumber'],"['Provider', 'InvoiceDate', 'ContractTitle']",Citywide Service Solutions Pty Ltd,36250.49,2025-03-17,Tree management maintenance services,3678,178,178,0,0
INV11874,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,66225.24,2027-05-13,Tree management maintenance services,3678,144,144,0,0
INV11875,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,4961.69,2029-06-24,Open spaces management - region 1,3676,169,154,15,0
INV11876,['ContractNumber'],"['Provider', 'InvoiceAmount']",Spotless Facility Services Pty Ltd,74588.27,2025-07-09,Street cleaning,3669,148,148,0,0
INV11877,['ContractNumber'],"['Provider', 'InvoiceDate']",Spotless Facility Services Pty Ltd,95373.97,2029-04-16,Street cleaning,3669,159,144,15,0
INV11878,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,94395.2,2028-09-19,Open spaces management - region 1,3676,144,144,0,0
INV11879,['ContractNumber'],"['Provider', 'InvoiceDate']",Showtime Event Group Pty Ltd,235079.73,2028-12-12,Melbourne Town Hall venue management,3670,144,144,0,0
INV11880,"['InvoiceDate', 'ContractNumber']","['Provider', 'InvoiceAmount']",Programmed Facility Management Pty Ltd,134324.56,,Building maintenance services,3630,223,223,0,0
INV11881,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,125562.15,2028-12-16,Open spaces management - region 1,3676,154,154,0,0
INV11882,['ContractNumber'],"['Provider', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,71876.14,2026-12-14,Building cleaning services,3634,159,144,15,0
INV11883,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,156720.22,2029-12-09,Building maintenance services,3630,193,178,15,0
INV11884,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,0.0,2029-02-17,Street cleaning, ,171,154,10,7
INV11885,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",SERCO,9349.02,2027-03-02,Open spaces management - region 2,3677,154,154,0,0
INV11886,['ContractNumber'],[],Spotless Facility Services Pty Ltd,35455.31,2026-03-04,Street cleaning,3669,94,94,0,0
INV11887,['ContractNumber'],"['Provider', 'InvoiceAmount']",SERCO,100818.76,2029-10-05,Open spaces management - region 2,3677,163,148,15,0
INV11888,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,60988.04,2026-03-23,Building maintenance services,3630,154,154,0,0
INV11889,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,35288.79,2026-01-12,Integrated security services,3686,178,178,0,0
INV11890,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Showtime Event Group Pty Ltd,100000.0,2026-02-15,Melbourne Town Hall venue management,3670,212,212,0,0
INV11891,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",SERCO,243648.78,2025-05-06,Open spaces management - region 2,3677,178,178,0,0
INV11892,['ContractNumber'],['InvoiceDate'],Victorian YMCA Community Programming Pty Ltd,246129.29,2029-03-20,Management of Active Melbourne recreation facilities,3615,135,120,15,0
INV11893,['ContractNumber'],['InvoiceDate'],Reino International Pty Ltd T/A Duncan Solutions,202235.24,2026-12-02,Parking technology services,3623,135,120,15,0
INV11894,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",SERCO,200000.0,2026-06-28,Open spaces management - region 2,3677,154,154,0,0
INV11895,"['InvoiceDate', 'ContractNumber']","['Provider', 'InvoiceAmount']",National Protective Services Pty Ltd,85913.95,,Integrated security services,3686,223,223,0,0
INV11896,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,168596.25,2026-05-01,Waste management services, ,188,178,10,0
INV11897,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,200000.0,2025-11-07,Civil infrastructure services,3665,178,178,0,0
INV11898,['ContractNumber'],[],Showtime Event Group Pty Ltd,68729.7,2029-10-15,Melbourne Town Hall venue management,3670,109,94,15,0
INV11899,['ContractNumber'],"['Provider', 'InvoiceDate']",Spotless Facility Services Pty Ltd,113393.34,2025-03-30,Street cleaning, ,154,144,10,0
INV11900,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",SERCO,213903.09,2027-06-25,Open spaces management - region 2,3677,154,154,0,0
INV11901,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,200000.0,2027-02-03,Waste management services,3556,193,178,15,0
INV11902,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,189506.03,2029-06-09,Civil infrastructure services,3665,159,144,15,0
INV11903,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,63644.71,2028-10-07,Tree management maintenance services,3678,144,144,0,0
INV11904,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,145651.0,2025-07-11,Parking technology services,3623,154,154,0,0
INV11905,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,0.0,2025-07-26,Civil infrastructure services,3665,161,154,0,7
INV11906,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,100000.0,2025-12-24,Tree management maintenance services,3678,178,178,0,0
INV11907,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,100000.0,2029-04-19,Street cleaning,3669,193,178,15,0
INV11908,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,243313.28,2025-05-31,Tree management maintenance services,3678,178,178,0,0
INV11909,['ContractNumber'],"['Provider', 'InvoiceDate']",Spotless Facility Services Pty Ltd,41011.31,2029-11-03,Street cleaning,3669,159,144,15,0
INV11910,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,63586.53,2027-12-07,Tree management maintenance services,3678,178,178,0,0
INV11911,['ContractNumber'],"['Provider', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,94430.74,2027-10-11,Management of Active Melbourne recreation facilities,3615,159,144,15,0
INV11912,['ContractNumber'],['InvoiceDate'],Victorian YMCA Community Programming Pty Ltd,59528.38,2028-06-21,Management of Active Melbourne recreation facilities,3615,135,120,15,0
INV11913,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,39161.99,2028-04-27,Graffiti management and pressure cleaning services,3668,178,178,0,0
INV11914,['ContractNumber'],['InvoiceAmount'],Spotless Facility Services Pty Ltd,61161.31,2029-03-06,Street cleaning,3669,129,124,5,0
INV11915,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,123250.1,2026-01-10,Building cleaning services,3634,178,178,0,0
INV11916,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,157975.44,2027-01-04,Street cleaning, ,164,154,10,0
INV11917,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,65397.93,2025-02-10,Integrated security services,3686,178,178,0,0
INV11918,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,195067.0,2028-02-13,Melbourne Town Hall venue management,3670,178,178,0,0
INV11919,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,100000.0,2028-08-27,Open spaces management - region 1,3676,178,178,0,0
INV11920,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,243508.35,2027-06-18,Open spaces management - region 1,3676,144,144,0,0
INV11921,['ContractNumber'],"['Provider', 'InvoiceDate']",Nationwide Towing Services,110809.26,2027-11-30,Vehicle tow away and impound services,3585,159,144,15,0
INV11922,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Showtime Event Group Pty Ltd,100000.0,2028-03-26,Melbourne Town Hall venue management,3670,212,212,0,0
INV11923,['ContractNumber'],"['Provider', 'InvoiceDate']",SERCO,54668.84,2027-02-27,Open spaces management - region 2,3677,144,144,0,0
INV11924,['ContractNumber'],"['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,44286.94,2025-08-23,Tree management maintenance services,3678,148,148,0,0
INV11925,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Programmed Facility Management Pty Ltd,80590.46,2026-10-02,Building maintenance services,3630,203,188,15,0
INV11926,['ContractNumber'],"['Provider', 'InvoiceDate']",Calcorp Services Pty Ltd,150058.45,2026-05-16,Graffiti management and pressure cleaning services,3668,144,144,0,0
INV11927,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,100000.0,2025-12-10,Building maintenance services,3630,178,178,0,0
INV11928,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,149729.7,2028-11-24,Building maintenance services,3630,159,144,15,0
INV11929,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,176482.03,2025-12-04,Graffiti management and pressure cleaning services,3668,154,154,0,0
INV11930,['ContractNumber'],"['Provider', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,58134.2,2025-12-03,Parking technology services,3623,144,144,0,0
INV11931,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,201368.35,2027-03-26,Graffiti management and pressure cleaning services,3668,178,178,0,0
INV11932,['ContractNumber'],"['Provider', 'InvoiceAmount']",Showtime Event Group Pty Ltd,171003.74,2027-01-28,Melbourne Town Hall venue management,3670,148,148,0,0
INV11933,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,170877.68,2026-02-10,Graffiti management and pressure cleaning services,3668,178,178,0,0
INV11934,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,43903.76,2025-01-17,Building cleaning services,3634,178,178,0,0
INV11935,['ContractNumber'],"['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,94197.44,2027-07-18,Tree management maintenance services,3678,148,148,0,0
INV11936,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,248245.27,2025-01-10,Building maintenance services,3630,144,144,0,0
INV11937,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",SERCO,60292.02,2025-11-06,Open spaces management - region 2,3677,178,178,0,0
INV11938,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,166809.65,2029-01-14,Management of Active Melbourne recreation facilities,3615,193,178,15,0
INV11939,['ContractNumber'],"['Provider', 'InvoiceDate']",Cleanaway Waste Management Limited,170418.98,2025-05-27,Waste management services,3556,144,144,0,0
INV11940,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,145631.59,2026-02-13,Integrated security services,3686,178,178,0,0
INV11941,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,35276.93,2026-03-26,Civil infrastructure services,3665,154,154,0,0
INV11942,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,200000.0,2025-03-02,Graffiti management and pressure cleaning services,3668,178,178,0,0
INV11943,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,100000.0,2027-08-28,Building cleaning services,3634,193,178,15,0
INV11944,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",SERCO,7003.39,2025-10-02,Open spaces management - region 2,3677,154,154,0,0
INV11945,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,34581.33,2025-06-11,Building maintenance services,3630,178,178,0,0
INV11946,"['InvoiceDate', 'ContractNumber']","['Provider', 'InvoiceAmount']",Showtime Event Group Pty Ltd,100000.0,,Melbourne Town Hall venue management,3670,223,223,0,0
INV11947,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,200000.0,2026-02-06,Building cleaning services,3634,178,178,0,0
